kingdom,phylum,class,genus,species,bacteria,strain_id,bacgroup,order
Bacteria,Proteobacteria,Gammaproteobacteria,Salmonella,Salmonella_enterica,Salmonella_enterica_serovar_Heidelberg_SL476_uid58973,1479,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Salmonella,Salmonella_enterica,Salmonella_enterica_serovar_Newport_SL254_uid58831,1480,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Salmonella,Salmonella_enterica,Salmonella_enterica_serovar_Paratyphi_A_AKU_12601_uid59269,1481,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Salmonella,Salmonella_enterica,Salmonella_enterica_serovar_Paratyphi_A_ATCC_9150_uid58201,1482,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Salmonella,Salmonella_enterica,Salmonella_enterica_serovar_Paratyphi_B_SPB7_uid59097,1483,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Salmonella,Salmonella_enterica,Salmonella_enterica_serovar_Paratyphi_C_RKS4594_uid59063,1484,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Salmonella,Salmonella_enterica,Salmonella_enterica_serovar_Schwarzengrund_CVM19633_uid58915,1485,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Salmonella,Salmonella_enterica,Salmonella_enterica_serovar_Typhi_CT18_uid57793,1486,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Salmonella,Salmonella_enterica,Salmonella_enterica_serovar_Typhimurium_LT2_uid57799,1489,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Salmonella,Salmonella_enterica,Salmonella_enterica_serovar_Typhi_Ty2_uid57973,3502,Gammaproteobacteria,Enterobacteriales
Bacteria,Actinobacteria,Actinobacteria,Sanguibacter,Sanguibacter_keddieii,Sanguibacter_keddieii_DSM_10542_uid40845,3503,Actinobacteria,Actinomycetales
Bacteria,Fusobacteria,Fusobacteriia,Sebaldella,Sebaldella_termitidis,Sebaldella_termitidis_ATCC_33386_uid41865,3505,Fusobacteria,Fusobacteriales
Bacteria,Actinobacteria,Actinobacteria,Segniliparus,Segniliparus_rotundus,Segniliparus_rotundus_DSM_44985_uid49049,3507,Actinobacteria,Actinomycetales
Bacteria,Proteobacteria,Gammaproteobacteria,Serratia,Serratia_AS12,Serratia_AS12_uid67315,3510,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Serratia,Serratia_plymuthica,Serratia_plymuthica_AS9_uid67313,3512,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Serratia,Serratia_proteamaculans,Serratia_proteamaculans_568_uid58725,3513,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_amazonensis,Shewanella_amazonensis_SB2B_uid58257,3515,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_ANA,Shewanella_ANA_3_uid58347,3516,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_baltica,Shewanella_baltica_OS155_uid58259,3519,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_baltica,Shewanella_baltica_OS185_uid58743,3520,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_baltica,Shewanella_baltica_OS195_uid58261,3521,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_baltica,Shewanella_baltica_OS223_uid58775,3522,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_denitrificans,Shewanella_denitrificans_OS217_uid58263,3531,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_frigidimarina,Shewanella_frigidimarina_NCIMB_400_uid58265,3532,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_halifaxensis,Shewanella_halifaxensis_HAW_EB4_uid59007,1504,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_loihica,Shewanella_loihica_PV_4_uid58349,1505,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_MR,Shewanella_MR_4_uid58345,1506,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_MR,Shewanella_MR_7_uid58343,1507,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_oneidensis,Shewanella_oneidensis_MR_1_uid57949,3533,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_pealeana,Shewanella_pealeana_ATCC_700345_uid58705,3534,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_piezotolerans,Shewanella_piezotolerans_WP3_uid58745,1508,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_putrefaciens,Shewanella_putrefaciens_CN_32_uid58267,3537,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_sediminis,Shewanella_sediminis_HAW_EB3_uid58835,1511,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_violacea,Shewanella_violacea_DSS12_uid47085,3549,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_W3,Shewanella_W3_18_1_uid58341,3550,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shewanella,Shewanella_woodyi,Shewanella_woodyi_ATCC_51908_uid58721,3558,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Shigella,Shigella_boydii,Shigella_boydii_CDC_3083_94_uid58415,3536,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Shigella,Shigella_boydii,Shigella_boydii_Sb227_uid58215,1509,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Shigella,Shigella_dysenteriae,Shigella_dysenteriae_Sd197_uid58213,3538,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Shigella,Shigella_flexneri,Shigella_flexneri_2a_2457T_uid57991,3540,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Shigella,Shigella_flexneri,Shigella_flexneri_2a_301_uid62907,3541,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Shigella,Shigella_flexneri,Shigella_flexneri_5_8401_uid58583,3542,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Shigella,Shigella_sonnei,Shigella_sonnei_Ss046_uid58217,3544,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Betaproteobacteria,Sideroxydans,Sideroxydans_lithotrophicus,Sideroxydans_lithotrophicus_ES_1_uid46801,1510,Betaproteobacteria,Gallionellales
Bacteria,Chlamydiae,Chlamydiia,Simkania,Simkania_negevensis,Simkania_negevensis_Z_uid68451,3545,Chlamydiae,Chlamydiales
Bacteria,Proteobacteria,Alphaproteobacteria,Sinorhizobium,Sinorhizobium_medicae,Sinorhizobium_medicae_WSM419_uid58549,3548,Alphaproteobacteria,Rhizobiales
Bacteria,Proteobacteria,Alphaproteobacteria,Sinorhizobium,Sinorhizobium_meliloti,Sinorhizobium_meliloti_1021_uid57603,3551,Alphaproteobacteria,Rhizobiales
Bacteria,Proteobacteria,Alphaproteobacteria,Sinorhizobium,Sinorhizobium_meliloti,Sinorhizobium_meliloti_AK83_uid52607,3552,Alphaproteobacteria,Rhizobiales
Bacteria,Actinobacteria,Actinobacteria,Slackia,Slackia_heliotrinireducens,Slackia_heliotrinireducens_DSM_20476_uid59051,3555,Actinobacteria,Coriobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Sodalis,Sodalis_glossinidius,Sodalis_glossinidius__morsitans__uid58553,3556,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Deltaproteobacteria,Sorangium,Sorangium_cellulosum,Sorangium_cellulosum__So_ce_56__uid61629,1512,Deltaproteobacteria,Myxococcales
Bacteria,Chloroflexi,Thermomicrobia,Sphaerobacter,Sphaerobacter_thermophilus,Sphaerobacter_thermophilus_DSM_20745_uid41997,3560,Chloroflexi,Sphaerobacterales
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacterium,Sphingobacterium_21,Sphingobacterium_21_uid64755,1513,Bacteroidetes,Sphingobacteriales
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingobium,Sphingobium_chlorophenolicum,Sphingobium_chlorophenolicum_L_1_uid52597,1514,Alphaproteobacteria,Sphingomonadales
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingobium,Sphingobium_japonicum,Sphingobium_japonicum_UT26S_uid47077,3562,Alphaproteobacteria,Sphingomonadales
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingobium,Sphingobium_SYK,Sphingobium_SYK_6_uid73353,3563,Alphaproteobacteria,Sphingomonadales
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonas,Sphingomonas_wittichii,Sphingomonas_wittichii_RW1_uid58691,3564,Alphaproteobacteria,Sphingomonadales
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingopyxis,Sphingopyxis_alaskensis,Sphingopyxis_alaskensis_RB2256_uid58351,3565,Alphaproteobacteria,Sphingomonadales
Bacteria,Spirochaetes,Spirochaetia,Spirochaeta,Spirochaeta_Buddy,Spirochaeta_Buddy_uid63633,3567,Spirochaetes,Spirochaetales
Bacteria,Spirochaetes,Spirochaetia,Spirochaeta,Spirochaeta_caldaria,Spirochaeta_caldaria_DSM_7334_uid68753,3568,Spirochaetes,Spirochaetales
Bacteria,Spirochaetes,Spirochaetia,Spirochaeta,Spirochaeta_coccoides,Spirochaeta_coccoides_DSM_17374_uid66331,3579,Spirochaetes,Spirochaetales
Bacteria,Spirochaetes,Spirochaetia,Spirochaeta,Spirochaeta_smaragdinae,Spirochaeta_smaragdinae_DSM_11293_uid51369,1592,Spirochaetes,Spirochaetales
Bacteria,Spirochaetes,Spirochaetia,Spirochaeta,Spirochaeta_thermophila,Spirochaeta_thermophila_DSM_6192_uid53037,3643,Spirochaetes,Spirochaetales
Bacteria,Bacteroidetes,Cytophagia,Spirosoma,Spirosoma_linguale,Spirosoma_linguale_DSM_74_uid43413,3645,Bacteroidetes,Cytophagales
Bacteria,Actinobacteria,Actinobacteria,Stackebrandtia,Stackebrandtia_nassauensis,Stackebrandtia_nassauensis_DSM_44728_uid46663,3646,Actinobacteria,Actinomycetales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_COL_uid57797,1740,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_ED98_uid41455,3867,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_JH1_uid58457,1742,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_JH9_uid58455,3869,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_MRSA252_uid57839,1746,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_MSSA476_uid57841,1780,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_Mu3_uid58817,3912,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_Mu50_uid57835,1808,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_MW2_uid57903,3913,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_N315_uid57837,1813,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_NCTC_8325_uid57795,1819,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_Newman_uid58839,1830,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_RF122_uid57661,1831,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_USA300_FPR3757_uid58555,1782,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_aureus,Staphylococcus_aureus_USA300_TCH1516_uid58925,1783,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_carnosus,Staphylococcus_carnosus_TM300_uid59401,1785,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_epidermidis,Staphylococcus_epidermidis_ATCC_12228_uid57861,1786,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_epidermidis,Staphylococcus_epidermidis_RP62A_uid57663,1787,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_haemolyticus,Staphylococcus_haemolyticus_JCSC1435_uid62919,1788,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_lugdunensis,Staphylococcus_lugdunensis_HKU09_01_uid46233,1789,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_pseudintermedius,Staphylococcus_pseudintermedius_HKU10_03_uid62125,1792,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Staphylococcus,Staphylococcus_saprophyticus,Staphylococcus_saprophyticus_ATCC_15305_uid58411,1793,Bacilli,Bacillales
Archaea,Crenarchaeota,Thermoprotei,Staphylothermus,Staphylothermus_hellenicus,Staphylothermus_hellenicus_DSM_12710_uid45893,1794,Crenarchaeota,Desulfurococcales
Archaea,Crenarchaeota,Thermoprotei,Staphylothermus,Staphylothermus_marinus,Staphylothermus_marinus_F1_uid58719,1795,Crenarchaeota,Desulfurococcales
Bacteria,Proteobacteria,Alphaproteobacteria,Starkeya,Starkeya_novella,Starkeya_novella_DSM_506_uid48815,1796,Alphaproteobacteria,Rhizobiales
Bacteria,Proteobacteria,Gammaproteobacteria,Stenotrophomonas,Stenotrophomonas_maltophilia,Stenotrophomonas_maltophilia_JV3_uid72473,1798,Gammaproteobacteria,Xanthomonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Stenotrophomonas,Stenotrophomonas_maltophilia,Stenotrophomonas_maltophilia_K279a_uid61647,1799,Gammaproteobacteria,Xanthomonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Stenotrophomonas,Stenotrophomonas_maltophilia,Stenotrophomonas_maltophilia_R551_3_uid58657,1800,Gammaproteobacteria,Xanthomonadales
Bacteria,Fusobacteria,Fusobacteriia,Streptobacillus,Streptobacillus_moniliformis,Streptobacillus_moniliformis_DSM_12112_uid41863,1802,Fusobacteria,Fusobacteriales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_agalactiae,Streptococcus_agalactiae_2603V_R_uid57943,1803,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_agalactiae,Streptococcus_agalactiae_A909_uid57935,1804,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_agalactiae,Streptococcus_agalactiae_NEM316_uid61585,1806,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_dysgalactiae,Streptococcus_dysgalactiae_equisimilis_GGS_124_uid59103,3905,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_equi,Streptococcus_equi_4047_uid59259,3907,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_equi,Streptococcus_equi_zooepidemicus_MGCS10565_uid59263,3909,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_equi,Streptococcus_equi_zooepidemicus_uid59261,3910,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_gallolyticus,Streptococcus_gallolyticus_ATCC_BAA_2069_uid63617,1807,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_gallolyticus,Streptococcus_gallolyticus_UCN34_uid46061,3914,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_gordonii,Streptococcus_gordonii_Challis_substr__CH1_uid57667,3915,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_mitis,Streptococcus_mitis_B6_uid46097,1811,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_mutans,Streptococcus_mutans_NN2025_uid46353,1814,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_mutans,Streptococcus_mutans_UA159_uid57947,1815,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_oralis,Streptococcus_oralis_Uo5_uid65449,1816,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_parasanguinis,Streptococcus_parasanguinis_ATCC_15912_uid49313,1817,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_parauberis,Streptococcus_parauberis_KCTC_11537_uid67355,1821,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pasteurianus,Streptococcus_pasteurianus_ATCC_43144_uid68019,1822,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_670_6B_uid52533,1823,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_70585_uid59125,1824,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_AP200_uid52453,1825,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_ATCC_700669_uid59287,1826,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_CGSP14_uid59181,1827,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_D39_uid58581,1828,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_G54_uid59167,1829,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_Hungary19A_6_uid59117,3918,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_JJA_uid59121,1834,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_P1031_uid59123,1836,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_R6_uid57859,3919,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_Taiwan19F_14_uid59119,3921,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_TCH8431_19A_uid49735,3922,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pneumoniae,Streptococcus_pneumoniae_TIGR4_uid57857,1820,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pseudopneumoniae,Streptococcus_pseudopneumoniae_IS7493_uid71153,3928,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_M1_GAS_uid57845,3937,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_Manfredo_uid57847,3938,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_MGAS10270_uid58571,3939,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_MGAS10394_uid58105,1847,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_MGAS10750_uid58575,1848,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_MGAS2096_uid58573,3942,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_MGAS315_uid57911,3943,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_MGAS5005_uid58337,3944,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_MGAS6180_uid58335,1849,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_MGAS8232_uid57871,1850,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_MGAS9429_uid58569,1851,Bacilli,Lactobacillales
Bacteria,Firmicutes,Bacilli,Streptococcus,Streptococcus_pyogenes,Streptococcus_pyogenes_NZ131_uid59035,3945,Bacilli,Lactobacillales
