#node;bacteria;kingdom;phylum;class;genus;species;bacgroup;sequencing_status;taxid;habitat
2652;Exiguobacterium_AT1b_uid59093;Bacteria;Firmicutes;Bacilli;Exiguobacterium;Exiguobacterium_AT1b;Bacilli;1;360911;Extreme Environments
2653;Exiguobacterium_sibiricum_255_15_uid58053;Bacteria;Firmicutes;Bacilli;Exiguobacterium;Exiguobacterium_sibiricum;Bacilli;1;262543;Soil and Sediment
2703;Geobacillus_C56_T3_uid49467;Bacteria;Firmicutes;Bacilli;Geobacillus;Geobacillus_C56;Bacilli;1;691437;Not Annotated
2704;Geobacillus_kaustophilus_HTA426_uid58227;Bacteria;Firmicutes;Bacilli;Geobacillus;Geobacillus_kaustophilus;Bacilli;1;235909;Marine Environment
2705;Geobacillus_thermodenitrificans_NG80_2_uid58829;Bacteria;Firmicutes;Bacilli;Geobacillus;Geobacillus_thermodenitrificans;Bacilli;1;420246;Soil and Sediment
2706;Geobacillus_thermoglucosidasius_C56_YS93_uid48129;Bacteria;Firmicutes;Bacilli;Geobacillus;Geobacillus_thermoglucosidasius;Bacilli;1;634956;Not Annotated
2707;Geobacillus_thermoleovorans_CCB_US3_UF5_uid82949;Bacteria;Firmicutes;Bacilli;Geobacillus;Geobacillus_thermoleovorans;Bacilli;1;1111068;Extreme Environments
2708;Geobacillus_WCH70_uid59045;Bacteria;Firmicutes;Bacilli;Geobacillus;Geobacillus_WCH70;Bacilli;1;471223;Not Annotated
2711;Geobacillus_Y4_1MC1_uid55779;Bacteria;Firmicutes;Bacilli;Geobacillus;Geobacillus_Y4;Bacilli;1;581103;Extreme Environments
2709;Geobacillus_Y412MC52_uid55381;Bacteria;Firmicutes;Bacilli;Geobacillus;Geobacillus_Y412MC52;Bacilli;1;550542;Extreme Environments
2710;Geobacillus_Y412MC61_uid41171;Bacteria;Firmicutes;Bacilli;Geobacillus;Geobacillus_Y412MC61;Bacilli;1;544556;Marine Environment
2757;Halobacillus_halophilus_DSM_2266_uid162033;Bacteria;Firmicutes;Bacilli;Halobacillus;Halobacillus_halophilus;Bacilli;1;866895;Soil and Sediment
2863;Kyrpidia_tusciae_DSM_2912_uid48361;Bacteria;Firmicutes;Bacilli;Kyrpidia;Kyrpidia_tusciae;Bacilli;1;562970;Not Annotated
2866;Lactobacillus_acidophilus_30SC_uid63605;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_acidophilus;Bacilli;1;891391;Animal
2867;Lactobacillus_acidophilus_NCFM_uid57685;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_acidophilus;Bacilli;1;272621;Human
2868;Lactobacillus_amylovorus_GRL_1112_uid61179;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_amylovorus;Bacilli;1;695560;Host
2869;Lactobacillus_amylovorus_GRL1118_uid160233;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_amylovorus;Bacilli;1;695562;Animal
2870;Lactobacillus_brevis_ATCC_367_uid57989;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_brevis;Bacilli;1;387344;Human
2871;Lactobacillus_buchneri_CD034_uid175525;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_buchneri;Bacilli;1;1071400;Not Annotated
2872;Lactobacillus_buchneri_NRRL_B_30929_uid66205;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_buchneri;Bacilli;1;511437;Human
2873;Lactobacillus_casei_ATCC_334_uid57985;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_casei;Bacilli;1;321967;Animal
2874;Lactobacillus_casei_BD_II_uid162119;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_casei;Bacilli;1;998820;Not Annotated
2875;Lactobacillus_casei_BL23_uid59237;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_casei;Bacilli;1;543734;Human
2876;Lactobacillus_casei_LC2W_uid162121;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_casei;Bacilli;1;999378;Not Annotated
2877;Lactobacillus_casei_Zhang_uid50673;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_casei;Bacilli;1;498216;Animal
2878;Lactobacillus_crispatus_ST1_uid48359;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_crispatus;Bacilli;1;748671;Human
2879;Lactobacillus_delbrueckii_bulgaricus_2038_uid161929;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_delbrueckii;Bacilli;1;353496;Host
2880;Lactobacillus_delbrueckii_bulgaricus_ATCC_11842_uid58647;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_delbrueckii;Bacilli;1;390333;Host
2881;Lactobacillus_delbrueckii_bulgaricus_ATCC_BAA_365_uid57987;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_delbrueckii;Bacilli;1;321956;Host
2882;Lactobacillus_delbrueckii_bulgaricus_ND02_uid60621;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_delbrueckii;Bacilli;1;767455;Animal
2883;Lactobacillus_fermentum_CECT_5716_uid162003;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_fermentum;Bacilli;1;712938;Human
2884;Lactobacillus_fermentum_IFO_3956_uid58865;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_fermentum;Bacilli;1;334390;Plant
2885;Lactobacillus_gasseri_ATCC_33323_uid57687;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_gasseri;Bacilli;1;324831;Human
2886;Lactobacillus_helveticus_DPC_4571_uid58761;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_helveticus;Bacilli;1;405566;Human
2887;Lactobacillus_helveticus_H10_uid162017;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_helveticus;Bacilli;1;767462;Wastewater
2888;Lactobacillus_helveticus_R0052_uid174439;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_helveticus;Bacilli;1;880633;Human
2889;Lactobacillus_johnsonii_DPC_6026_uid162057;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_johnsonii;Bacilli;1;909954;Human
2890;Lactobacillus_johnsonii_FI9785_uid41735;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_johnsonii;Bacilli;1;633699;Human
2891;Lactobacillus_johnsonii_NCC_533_uid58029;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_johnsonii;Bacilli;1;257314;Human
2892;Lactobacillus_kefiranofaciens_ZW3_uid67985;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_kefiranofaciens;Bacilli;1;1033837;Wastewater
2893;Lactobacillus_plantarum_JDM1_uid59361;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_plantarum;Bacilli;1;644042;Host
2894;Lactobacillus_plantarum_ST_III_uid53537;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_plantarum;Bacilli;1;889932;Not Annotated
2895;Lactobacillus_plantarum_WCFS1_uid62911;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_plantarum;Bacilli;1;220668;Human
2896;Lactobacillus_reuteri_DSM_20016_uid58471;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_reuteri;Bacilli;1;557436;Not Annotated
2897;Lactobacillus_reuteri_JCM_1112_uid58875;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_reuteri;Bacilli;1;557433;Human
2898;Lactobacillus_reuteri_SD2112_uid55357;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_reuteri;Bacilli;1;491077;Animal
2899;Lactobacillus_rhamnosus_ATCC_8530_uid162169;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_rhamnosus;Bacilli;1;1088720;Human
2900;Lactobacillus_rhamnosus_GG_uid161983;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_rhamnosus;Bacilli;1;568703;Human
2901;Lactobacillus_rhamnosus_GG_uid59313;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_rhamnosus;Bacilli;1;568703;Human
2902;Lactobacillus_rhamnosus_Lc_705_uid59315;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_rhamnosus;Bacilli;1;568704;Host
2903;Lactobacillus_ruminis_ATCC_27782_uid73417;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_ruminis;Bacilli;1;1069534;Not Annotated
2904;Lactobacillus_sakei_23K_uid58281;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_sakei;Bacilli;1;314315;Human
2905;Lactobacillus_salivarius_CECT_5713_uid162005;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_salivarius;Bacilli;1;712961;Human
2906;Lactobacillus_salivarius_UCC118_uid58233;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_salivarius;Bacilli;1;362948;Human
2907;Lactobacillus_sanfranciscensis_TMW_1_1304_uid72937;Bacteria;Firmicutes;Bacilli;Lactobacillus;Lactobacillus_sanfranciscensis;Bacilli;1;714313;Host
2908;Lactococcus_garvieae_ATCC_49156_uid73413;Bacteria;Firmicutes;Bacilli;Lactococcus;Lactococcus_garvieae;Bacilli;1;420889;Host
2909;Lactococcus_garvieae_Lg2_uid161935;Bacteria;Firmicutes;Bacilli;Lactococcus;Lactococcus_garvieae;Bacilli;1;420890;Host
2910;Lactococcus_lactis_cremoris_A76_uid160937;Bacteria;Firmicutes;Bacilli;Lactococcus;Lactococcus_lactis;Bacilli;1;1104322;Animal
2911;Lactococcus_lactis_cremoris_MG1363_uid58837;Bacteria;Firmicutes;Bacilli;Lactococcus;Lactococcus_lactis;Bacilli;1;416870;Not Annotated
2912;Lactococcus_lactis_cremoris_NZ9000_uid167481;Bacteria;Firmicutes;Bacilli;Lactococcus;Lactococcus_lactis;Bacilli;1;746361;Not Annotated
2913;Lactococcus_lactis_cremoris_SK11_uid57983;Bacteria;Firmicutes;Bacilli;Lactococcus;Lactococcus_lactis;Bacilli;1;272622;Not Annotated
2914;Lactococcus_lactis_CV56_uid160253;Bacteria;Firmicutes;Bacilli;Lactococcus;Lactococcus_lactis;Bacilli;1;929102;Human
2915;Lactococcus_lactis_Il1403_uid57671;Bacteria;Firmicutes;Bacilli;Lactococcus;Lactococcus_lactis;Bacilli;1;272623;Animal
2916;Lactococcus_lactis_KF147_uid42831;Bacteria;Firmicutes;Bacilli;Lactococcus;Lactococcus_lactis;Bacilli;1;684738;Host
2940;Leuconostoc_C2_uid68743;Bacteria;Firmicutes;Bacilli;Leuconostoc;Leuconostoc_C2;Bacilli;1;979982;Not Annotated
2941;Leuconostoc_citreum_KM20_uid58481;Bacteria;Firmicutes;Bacilli;Leuconostoc;Leuconostoc_citreum;Bacilli;1;349519;Not Annotated
2942;Leuconostoc_gasicomitatum_LMG_18811_uid50385;Bacteria;Firmicutes;Bacilli;Leuconostoc;Leuconostoc_gasicomitatum;Bacilli;1;762550;Not Annotated
2943;Leuconostoc_kimchii_IMSNU_11154_uid48589;Bacteria;Firmicutes;Bacilli;Leuconostoc;Leuconostoc_kimchii;Bacilli;1;762051;Plant
2944;Leuconostoc_mesenteroides_ATCC_8293_uid57919;Bacteria;Firmicutes;Bacilli;Leuconostoc;Leuconostoc_mesenteroides;Bacilli;1;203120;Not Annotated
2945;Leuconostoc_mesenteroides_J18_uid84337;Bacteria;Firmicutes;Bacilli;Leuconostoc;Leuconostoc_mesenteroides;Bacilli;1;1107880;Host
2946;Listeria_innocua_Clip11262_uid61567;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_innocua;Bacilli;1;272626;Animal
2947;Listeria_ivanovii_PAM_55_uid73473;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_ivanovii;Bacilli;1;881621;Animal
2948;Listeria_monocytogenes_07PF0776_uid162185;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;1126011;Not Annotated
2949;Listeria_monocytogenes_08_5923_uid43727;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;637381;Human
2950;Listeria_monocytogenes_10403S_uid54461;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;393133;Soil and Sediment
2951;Listeria_monocytogenes_ATCC_19117_uid175109;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;882095;Not Annotated
2952;Listeria_monocytogenes_Clip80459_uid59317;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;568819;Not Annotated
2953;Listeria_monocytogenes_EGD_e_uid61583;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;169963;Fresh water
2954;Listeria_monocytogenes_Finland_1998_uid54443;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;393127;Human
2955;Listeria_monocytogenes_FSL_R2_561_uid54441;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;393126;Human
2956;Listeria_monocytogenes_HCC23_uid59203;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;552536;Animal
2957;Listeria_monocytogenes_J0161_uid54459;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;393130;Soil and Sediment
2958;Listeria_monocytogenes_L312_uid175768;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;882094;Not Annotated
2959;Listeria_monocytogenes_M7_uid162131;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;1030009;Animal
2960;Listeria_monocytogenes_serotype_4a_L99_uid161953;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;563174;Not Annotated
2961;Listeria_monocytogenes_serotype_4b_F2365_uid57689;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;265669;Human
2962;Listeria_monocytogenes_serotype_7_SLCC2482_uid174871;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;863767;Not Annotated
2963;Listeria_monocytogenes_SLCC2376_uid175111;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;882097;Not Annotated
2964;Listeria_monocytogenes_SLCC2378_uid175105;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;879088;Human
2965;Listeria_monocytogenes_SLCC2479_uid175108;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;882020;Not Annotated
2966;Listeria_monocytogenes_SLCC2540_uid175106;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;879089;Host
2967;Listeria_monocytogenes_SLCC5850_uid175110;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;882096;Not Annotated
2968;Listeria_monocytogenes_SLCC7179_uid175107;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;879090;Not Annotated
2969;Listeria_monocytogenes_uid43671;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_monocytogenes;Bacilli;1;653938;Not Annotated
2970;Listeria_seeligeri_serovar_1_2b_SLCC3954_uid46215;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_seeligeri;Bacilli;1;683837;Soil and Sediment
2971;Listeria_welshimeri_serovar_6b_SLCC5334_uid61605;Bacteria;Firmicutes;Bacilli;Listeria;Listeria_welshimeri;Bacilli;1;386043;Plant
2972;Lysinibacillus_sphaericus_C3_41_uid58945;Bacteria;Firmicutes;Bacilli;Lysinibacillus;Lysinibacillus_sphaericus;Bacilli;1;444177;Animal
2973;Macrococcus_caseolyticus_JCSC5402_uid59003;Bacteria;Firmicutes;Bacilli;Macrococcus;Macrococcus_caseolyticus;Bacilli;1;458233;Animal
2992;Melissococcus_plutonius_ATCC_35311_uid66803;Bacteria;Firmicutes;Bacilli;Melissococcus;Melissococcus_plutonius;Bacilli;1;940190;Host
2993;Melissococcus_plutonius_DAT561_uid89371;Bacteria;Firmicutes;Bacilli;Melissococcus;Melissococcus_plutonius;Bacilli;1;1090974;Not Annotated
3227;Oceanobacillus_iheyensis_HTE831_uid57867;Bacteria;Firmicutes;Bacilli;Oceanobacillus;Oceanobacillus_iheyensis;Bacilli;1;221109;Soil and Sediment
3230;Oenococcus_oeni_PSU_1_uid59417;Bacteria;Firmicutes;Bacilli;Oenococcus;Oenococcus_oeni;Bacilli;1;203123;Plant
3242;Paenibacillus_JDR_2_uid59021;Bacteria;Firmicutes;Bacilli;Paenibacillus;Paenibacillus_JDR;Bacilli;1;324057;Soil and Sediment
3243;Paenibacillus_mucilaginosus_3016_uid89377;Bacteria;Firmicutes;Bacilli;Paenibacillus;Paenibacillus_mucilaginosus;Bacilli;1;1116391;Soil and Sediment
3244;Paenibacillus_mucilaginosus_K02_uid162117;Bacteria;Firmicutes;Bacilli;Paenibacillus;Paenibacillus_mucilaginosus;Bacilli;1;997761;Soil and Sediment
3245;Paenibacillus_mucilaginosus_KNP414_uid68311;Bacteria;Firmicutes;Bacilli;Paenibacillus;Paenibacillus_mucilaginosus;Bacilli;1;1036673;Not Annotated
3246;Paenibacillus_polymyxa_E681_uid53477;Bacteria;Firmicutes;Bacilli;Paenibacillus;Paenibacillus_polymyxa;Bacilli;1;349520;Plant
3247;Paenibacillus_polymyxa_M1_uid162159;Bacteria;Firmicutes;Bacilli;Paenibacillus;Paenibacillus_polymyxa;Bacilli;1;1052684;Soil and Sediment
3248;Paenibacillus_polymyxa_SC2_uid59583;Bacteria;Firmicutes;Bacilli;Paenibacillus;Paenibacillus_polymyxa;Bacilli;1;886882;Soil and Sediment
3249;Paenibacillus_terrae_HPL_003_uid82371;Bacteria;Firmicutes;Bacilli;Paenibacillus;Paenibacillus_terrae;Bacilli;1;985665;Soil and Sediment
3250;Paenibacillus_Y412MC10_uid41127;Bacteria;Firmicutes;Bacilli;Paenibacillus;Paenibacillus_Y412MC10;Bacilli;1;481743;Extreme Environments
3270;Pediococcus_claussenii_ATCC_BAA_344_uid81103;Bacteria;Firmicutes;Bacilli;Pediococcus;Pediococcus_claussenii;Bacilli;1;701521;Not Annotated
3271;Pediococcus_pentosaceus_ATCC_25745_uid57981;Bacteria;Firmicutes;Bacilli;Pediococcus;Pediococcus_pentosaceus;Bacilli;1;278197;Plant
3580;Solibacillus_silvestris_StLB046_uid168516;Bacteria;Firmicutes;Bacilli;Solibacillus;Solibacillus_silvestris;Bacilli;1;1002809;Not Annotated
3600;Staphylococcus_aureus_04_02981_uid161969;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;703339;Host
3601;Staphylococcus_aureus_11819_97_uid159981;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;1123523;Host
3602;Staphylococcus_aureus_71193_uid162141;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;1155084;Not Annotated
3603;Staphylococcus_aureus_COL_uid57797;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;93062;Animal
3604;Staphylococcus_aureus_ECT_R_2_uid159389;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;889933;Human
3605;Staphylococcus_aureus_ED133_uid159689;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;685039;Host
3606;Staphylococcus_aureus_ED98_uid41455;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;681288;Host
3607;Staphylococcus_aureus_HO_5096_0412_uid162163;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;1074252;Not Annotated
3608;Staphylococcus_aureus_JH1_uid58457;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;359787;Host
3609;Staphylococcus_aureus_JH9_uid58455;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;359786;Human
3610;Staphylococcus_aureus_JKD6008_uid159855;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;546342;Human
3611;Staphylococcus_aureus_JKD6159_uid159691;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;869816;Human
3612;Staphylococcus_aureus_LGA251_uid159391;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;985006;Not Annotated
3613;Staphylococcus_aureus_M013_uid88065;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;1118959;Human
3614;Staphylococcus_aureus_MRSA252_uid57839;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;282458;Host
3615;Staphylococcus_aureus_MSHR1132_uid89393;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;985002;Host
3616;Staphylococcus_aureus_MSSA476_uid57841;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;282459;Host
3617;Staphylococcus_aureus_Mu3_uid58817;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;418127;Human
3618;Staphylococcus_aureus_Mu50_uid57835;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;158878;Human
3619;Staphylococcus_aureus_MW2_uid57903;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;196620;Host
3620;Staphylococcus_aureus_N315_uid57837;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;158879;Human
3621;Staphylococcus_aureus_NCTC_8325_uid57795;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;93061;Host
3622;Staphylococcus_aureus_Newman_uid58839;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;426430;Human
3623;Staphylococcus_aureus_RF122_uid57661;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;273036;Human
3624;Staphylococcus_aureus_S0385_uid159247;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;1155083;Not Annotated
3625;Staphylococcus_aureus_T0131_uid159861;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;1006543;Human
3626;Staphylococcus_aureus_TCH60_uid159859;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;548473;Human
3627;Staphylococcus_aureus_TW20_uid159241;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;663951;Host
3628;Staphylococcus_aureus_USA300_FPR3757_uid58555;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;451515;Not Annotated
3629;Staphylococcus_aureus_USA300_TCH1516_uid58925;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;451516;Host
3630;Staphylococcus_aureus_VC40_uid88071;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_aureus;Bacilli;1;1028799;Not Annotated
3631;Staphylococcus_carnosus_TM300_uid59401;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_carnosus;Bacilli;1;396513;Not Annotated
3632;Staphylococcus_epidermidis_ATCC_12228_uid57861;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_epidermidis;Bacilli;1;176280;Host
3633;Staphylococcus_epidermidis_RP62A_uid57663;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_epidermidis;Bacilli;1;176279;Human
3634;Staphylococcus_haemolyticus_JCSC1435_uid62919;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_haemolyticus;Bacilli;1;279808;Human
3635;Staphylococcus_lugdunensis_HKU09_01_uid46233;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_lugdunensis;Bacilli;1;698737;Human
3636;Staphylococcus_lugdunensis_N920143_uid162143;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_lugdunensis;Bacilli;1;1034809;Host
3637;Staphylococcus_pseudintermedius_ED99_uid162109;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_pseudintermedius;Bacilli;1;984892;Host
3638;Staphylococcus_pseudintermedius_HKU10_03_uid62125;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_pseudintermedius;Bacilli;1;937773;Animal
3639;Staphylococcus_saprophyticus_ATCC_15305_uid58411;Bacteria;Firmicutes;Bacilli;Staphylococcus;Staphylococcus_saprophyticus;Bacilli;1;342451;Human
3649;Streptococcus_agalactiae_2603V_R_uid57943;Bacteria;Firmicutes;Bacilli;Streptococcus;Streptococcus_agalactiae;Bacilli;1;208435;Human
3650;Streptococcus_agalactiae_A909_uid57935;Bacteria;Firmicutes;Bacilli;Streptococcus;Streptococcus_agalactiae;Bacilli;1;205921;Human
3651;Streptococcus_agalactiae_GD201008_001_uid175780;Bacteria;Firmicutes;Bacilli;Streptococcus;Streptococcus_agalactiae;Bacilli;1;1203670;Host
3652;Streptococcus_agalactiae_NEM316_uid61585;Bacteria;Firmicutes;Bacilli;Streptococcus;Streptococcus_agalactiae;Bacilli;1;211110;Host
3653;Streptococcus_dysgalactiae_equisimilis_ATCC_12394_uid161979;Bacteria;Firmicutes;Bacilli;Streptococcus;Streptococcus_dysgalactiae;Bacilli;1;663954;Animal
3654;Streptococcus_dysgalactiae_equisimilis_GGS_124_uid59103;Bacteria;Firmicutes;Bacilli;Streptococcus;Streptococcus_dysgalactiae;Bacilli;1;486410;Human
